mgrnu,name,confirm_da,address,sigungu,ins_place,road,road_type,ins_date,lng,lat,geometry
16006.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 425-2,기장군,황토방입구,기장대로,교차로,2001-06-01,129.2127094,35.22197447,POINT (129.2127094 35.22197447)
16007.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 385-1,기장군,무곡마을,기장대로,단일로,2001-06-01,129.2150387,35.22717,POINT (129.2150387 35.22717)
16008.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 327-8,기장군,기장주공아파트,기장대로,교차로,2001-06-01,129.216891,35.2342361,POINT (129.216891 35.2342361)
16009.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 279-3,기장군,청강사거리,기장대로,교차로,2001-06-01,129.2178713,35.23587573,POINT (129.2178713 35.23587573)
16010.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 291-2,기장군,은성밧데리,,단일로,2001-06-01,129.2187347,35.23777792,POINT (129.2187347 35.23777792)
16011.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 112-1,기장군,기장벽산아파트,,단일로,2005-12-01,129.2205537,35.23966145,POINT (129.2205537 35.23966145)
16012.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 137-5,기장군,죽성사거리,기장대로,교차로,2001-06-01,129.2203535,35.24096143,POINT (129.2203535 35.24096143)
16013.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 17-12,기장군,기장현대아파트,기장대로,교차로,2001-06-01,129.2206024,35.24363597,POINT (129.2206024 35.24363597)
16014.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 3-7,기장군,기장군청,기장대로,교차로,2001-06-01,129.2209029,35.24535454,POINT (129.2209029 35.24535454)
16015.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 동부리 14-1,기장군,교리삼거리,기장대로,교차로,2001-06-01,129.2211244,35.25132834,POINT (129.2211244 35.25132834)
16016.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍,기장군,동부지하차도 주변(하나님의교회),반송로,단일로,2008-06-02,129.216652,35.22707265,POINT (129.216652 35.22707265)
16017.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 교리 335-1,기장군,구기장군청(청진동해장국),반송로,교차로,2001-02-01,129.2155357,35.25087991,POINT (129.2155357 35.25087991)
16018.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 동부리 394-6,기장군,한신아파트(중앙사거리),반송로,교차로,2001-02-01,129.2140953,35.24934404,POINT (129.2140953 35.24934404)
16019.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 서부리 419,기장군,기장그랜드호텔(킹스패밀리),반송로,교차로,2001-02-01,129.2092477,35.2499605,POINT (129.2092477 35.2499605)
16020.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 만화리 279,기장군,만화리입구,반송로,교차로,2001-02-01,129.20316,35.25290562,POINT (129.20316 35.25290562)
16021.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 만화리 333-5,기장군,만화리동서부락(현대주유소),반송로,교차로,2001-02-01,129.1951224,35.25405799,POINT (129.1951224 35.25405799)
16022.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 만화리 317-6,기장군,만화리이너티마을(속시원한대구탕),반송로,단일로,2001-02-01,129.1930461,35.25334839,POINT (129.1930461 35.25334839)
16023.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 524-7,기장군,동해곰장어앞,,교차로,2006-05-01,129.2112452,35.18629488,POINT (129.2112452 35.18629488)
16024.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 626-2,기장군,공수마을입구,,교차로,2006-04-01,129.2105043,35.18372437,POINT (129.2105043 35.18372437)
16025.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 366,기장군,이천쌀밥집(궁중기장미역),,교차로,2006-05-01,129.2153311,35.19155397,POINT (129.2153311 35.19155397)
16026.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 392-1,기장군,용궁사진입도로 (국립수산진흥원),,교차로,2006-05-01,129.2201917,35.1942452,POINT (129.2201917 35.1942452)
16027.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 106-3,기장군,시골밥상,,교차로,2006-04-01,129.2225155,35.19763793,POINT (129.2225155 35.19763793)
16028.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 277,기장군,동암마을입구,,교차로,2006-04-01,129.2245915,35.20060046,POINT (129.2245915 35.20060046)
16029.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 시랑리 299-3,기장군,해광사입구,,교차로,2006-04-01,129.2247758,35.20482601,POINT (129.2247758 35.20482601)
16030.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 동부리 261-1,기장군,기장제일은행,,교차로,2006-12-01,129.2135574,35.2449598,POINT (129.2135574 35.2449598)
16031.0,전자신호 제어,2020-12-31,부산광역시 기장군 기장읍 동부리 113-5,기장군,기장신한은행,,교차로,1996-11-01,129.2135822,35.2480963,POINT (129.2135822 35.2480963)
16032.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 동부리 305-1,기장군,기장초교,,단일로,2006-12-01,129.2122556,35.24534242,POINT (129.2122556 35.24534242)
16033.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 대라리 408-6,기장군,기장농협앞,,교차로,2001-09-01,129.2137015,35.24136191,POINT (129.2137015 35.24136191)
16034.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 청강리 284-3,기장군,대변덕주빌라입구,,교차로,2002-01-01,129.2184457,35.23461704,POINT (129.2184457 35.23461704)
16035.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 대라리 146-13,기장군,기장유성테크노산업,,교차로,2002-03-01,129.2130355,35.23796144,POINT (129.2130355 35.23796144)
16036.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 교리 323-8,기장군,기장교리초교,,교차로,2002-03-01,129.2156962,35.25426742,POINT (129.2156962 35.25426742)
16124.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 모전리 741-1,기장군,정관신도시(#11) 현진에버빌 103동 앞,,교차로,2008-06-01,129.1674897,35.33460338,POINT (129.1674897 35.33460338)
16125.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 모전리 748,기장군,정관신도시(#12) 현진에버빌 101동 앞,,교차로,2008-06-01,129.1690617,35.3345431,POINT (129.1690617 35.3345431)
16126.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 모전리 541,기장군,정관신도시(#13)정관동일스위트 201동 앞,,교차로,2008-06-01,129.1629052,35.33016788,POINT (129.1629052 35.33016788)
16127.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1031-12,기장군,정관신도시(#14) 정관동일스위트 204동 앞,산단로,교차로,2008-06-01,129.164291,35.32786508,POINT (129.164291 35.32786508)
16128.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1363,기장군,정관신도시(#15) 신정중학교앞 사거리,정관로,교차로,2008-06-01,129.168895,35.3290825,POINT (129.168895 35.3290825)
16129.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1378,기장군,정관신도시(#16) 정관동일스위트 101동 앞,산단로,교차로,2008-06-01,129.1666569,35.32488579,POINT (129.1666569 35.32488579)
16130.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1328-3,기장군,정관신도시(#17) 동부산농협,정관로,교차로,2008-06-01,129.1706526,35.32588368,POINT (129.1706526 35.32588368)
16131.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1390,기장군,정관신도시(#18) 정관고등학교,,교차로,2008-06-01,129.1688518,35.32226865,POINT (129.1688518 35.32226865)
16132.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1393,기장군,정관신도시(#19) 정관초등학교,정관로,교차로,2008-06-01,129.1721196,35.32312932,POINT (129.1721196 35.32312932)
16133.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1405,기장군,정관신도시(#20) 정관동원로얄듀크2차 101동 앞,산단로,교차로,2008-06-01,129.1729796,35.32023663,POINT (129.1729796 35.32023663)
16134.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 718-4,기장군,정관신도시(#21) 우리은행 정관지점,정관로,교차로,2008-06-01,129.1750853,35.32135187,POINT (129.1750853 35.32135187)
16135.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 122-1,기장군,정관신도시(#22) 정관E1-LPG충전소,정관중앙로,교차로,2008-06-01,129.1760891,35.31700656,POINT (129.1760891 35.31700656)
16136.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 986-1,기장군,정관신도시(#23) 정관동원로얄듀크2차 116동 앞,정관중앙로,교차로,2008-06-01,129.1780756,35.31900624,POINT (129.1780756 35.31900624)
16137.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 748-6,기장군,정관신도시(#24) NH농협 정관지점,정관중앙로,교차로,2008-06-01,129.1790795,35.32073607,POINT (129.1790795 35.32073607)
16138.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 785-1,기장군,정관신도시(#25) 세븐일레븐 정관중앙점,정관로,교차로,2008-06-01,129.1812052,35.31943537,POINT (129.1812052 35.31943537)
16139.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 784,기장군,정관신도시(#26) 정관센트럴아파트 102동 앞,정관로,교차로,2008-06-01,129.1836004,35.31928572,POINT (129.1836004 35.31928572)
16140.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 방곡리 256-1,기장군,정관신도시(#28) 동양마트,,교차로,2008-06-01,129.1846048,35.3225478,POINT (129.1846048 35.3225478)
16141.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 방곡리 245-3,기장군,한성어린이집,,교차로,2008-06-01,129.1847518,35.3235739,POINT (129.1847518 35.3235739)
16142.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 1221-1,기장군,정관신도시(#32) 로뎀교회,정관로,교차로,2008-06-01,129.1892741,35.32071722,POINT (129.1892741 35.32071722)
16143.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 1231,기장군,정관신도시(#33) LH4단지 407동 앞,,교차로,2008-06-01,129.1916151,35.32136115,POINT (129.1916151 35.32136115)
16144.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 1221-14,기장군,정관신도시(#34) LH4단지 411동 앞,정관로,교차로,2008-06-01,129.1910315,35.32131282,POINT (129.1910315 35.32131282)
16145.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 1235-1,기장군,정관신도시(#35) 성우하이텍,정관로,교차로,2008-06-01,129.194148,35.32234564,POINT (129.194148 35.32234564)
16064.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 모전리 789,기장군,휴먼시아 2단지 215동,,교차로,2012-11-16,129.1640493,35.33324851,POINT (129.1640493 35.33324851)
16065.0,전자신호제어,2020-12-31,부산광역시 기장군 장안읍 좌동리 430-2,기장군,장안~임랑간 1지점,,교차로,2017-02-01,129.2421967,35.31726407,POINT (129.2421967 35.31726407)
16066.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 1214,기장군,정관동원로얄듀크 101동,,교차로,2013-06-21,129.1923233,35.31866811,POINT (129.1923233 35.31866811)
16067.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 모전리  759,기장군,정관롯데캐슬 2차,,교차로,2013-07-01,129.1683246,35.32995332,POINT (129.1683246 35.32995332)
16068.0,전자신호 제어,2020-12-31,부산광역시 기장군 장안읍 좌천리 497-3,기장군,부일주유소,,교차로,2013-07-12,129.2343991,35.32155333,POINT (129.2343991 35.32155333)
16069.0,일반신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 718-1,기장군,우성스마트시티오피스텔,,교차로,2013-07-12,129.1746358,35.32068924,POINT (129.1746358 35.32068924)
16070.0,일반신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 721-1,기장군,동원로얄듀크2차 215동,,단일로,2013-07-12,129.1764654,35.32020272,POINT (129.1764654 35.32020272)
16071.0,전자신호제어,2020-12-31,부산광역시 기장군 장안읍 좌천리 265-20,기장군,장안~임랑간 2지점,,단일로,2017-11-01,129.2435446,35.31623167,POINT (129.2435446 35.31623167)
16072.0,전자신호제어,2020-12-31,부산광역시 기장군 장안읍 좌천리 250-9,기장군,장안~임랑간 3지점,,단일로,2017-11-01,129.2447036,35.31365088,POINT (129.2447036 35.31365088)
16073.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1318,기장군,협성르네상스아파트 입구,,교차로,2013-07-12,129.1735196,35.32715381,POINT (129.1735196 35.32715381)
16074.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 711-1,기장군,협성르네상스아파트 주차장,,교차로,2013-07-12,129.1753951,35.32755019,POINT (129.1753951 35.32755019)
16075.0,일반신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1357,기장군,정관동일2차주출입구-1,,교차로,2013-11-01,129.1668233,35.32804795,POINT (129.1668233 35.32804795)
16076.0,일반신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1357,기장군,정관동일2차주출입구-2,,교차로,2013-11-01,129.1668233,35.32804795,POINT (129.1668233 35.32804795)
16077.0,일반신호 제어,2020-12-31,부산광역시 기장군 장안읍 기룡리 821-4,기장군,장안도예촌 삼거리,,교차로,2014-04-01,129.2506155,35.35758456,POINT (129.2506155 35.35758456)
16078.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 달산리 1202,기장군,정관신도시(A-19BL),,교차로,2014-03-20,129.1846009,35.31850976,POINT (129.1846009 35.31850976)
16079.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 모전리 728,기장군,동일스위트 3차 후문(317동앞),,교차로,2014-04-01,129.1646127,35.3372451,POINT (129.1646127 35.3372451)
16080.0,일반신호 제어,2020-12-31,부산광역시 기장군 기장읍 기장대로 228-30,기장군,동부산관광단지 진입로(2공구),,교차로,2014-06-01,129.2128074,35.21749369,POINT (129.2128074 35.21749369)
16081.0,전자신호 제어,2020-12-31,부산광역시,기장군,대변골프비치 앞,,교차로,2014-09-01,129.075091,35.179928,POINT (129.075091 35.179928)
16082.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 매학리 712-3,기장군,정관이진아파트후문(부산은행),,교차로,2014-10-01,129.1759473,35.32239806,POINT (129.1759473 35.32239806)
16083.0,전자신호 제어,2020-12-31,부산광역시 기장군 정관면 용수리 1336,기장군,정관이진아파트 정문(104동),,교차로,2014-10-01,129.1748229,35.32221972,POINT (129.1748229 35.32221972)
16084.0,일반신호 제어,2020-12-31,부산광역시 기장군 장안읍 명례리 898,기장군,명례일반산업단지 1번신호등,,교차로,2013-05-01,129.2538867,35.36846588,POINT (129.2538867 35.36846588)
16085.0,일반신호 제어,2020-12-31,부산광역시 기장군 장안읍 명례리 926-5,기장군,명례일반산업단지 2번신호등,,교차로,2013-05-01,129.2556188,35.36804227,POINT (129.2556188 35.36804227)
16086.0,일반신호 제어,2020-12-31,부산광역시 기장군 장안읍 명례리 924-1,기장군,명례일반산업단지 3번신호등,,교차로,2013-05-01,129.2557382,35.36935699,POINT (129.2557382 35.36935699)
16087.0,일반신호 제어,2020-12-31,부산광역시 기장군 장안읍 명례리 912,기장군,명례일반산업단지 4번신호등,,교차로,2013-05-01,129.2540986,35.37078013,POINT (129.2540986 35.37078013)
16088.0,일반신호 제어,2020-12-31,부산광역시 기장군 장안읍 명례리 904,기장군,명례일반산업단지 5번신호등,,교차로,2013-05-01,129.2548175,35.37314318,POINT (129.2548175 35.37314318)
16089.0,전자신호제어,2020-12-31,부산광역시 기장군 기장읍 죽성리 산35-41,기장군,죽성리 신앙촌 진입구,,교차로,2017-09-01,129.2382376,35.24441205,POINT (129.2382376 35.24441205)
16090.0,일반신호제어,2020-12-31,부산광역시 기장군 정관읍 용수로 7,기장군,정관119안전센터,,단일로,2017-11-01,129.1799316,35.32487398,POINT (129.1799316 35.32487398)
16091.0,일반신호제어,2020-12-31,부산광역시 기장군 장안읍 반룡리 산47-1,기장군,장안 신소재산업단지 A지점,,교차로,2016-07-01,129.2684085,35.34012918,POINT (129.2684085 35.34012918)
16092.0,일반신호제어,2020-12-31,부산광역시 기장군 장안읍 반룡리 산47-1,기장군,장안 신소재산업단지 C지점,,교차로,2016-07-01,129.2684085,35.34012918,POINT (129.2684085 35.34012918)
16093.0,일반신호제어,2020-12-31,부산광역시 기장군 장안읍 반룡리 산47-1,기장군,장안 신소재산업단지 F지점,,교차로,2016-07-01,129.2684085,35.34012918,POINT (129.2684085 35.34012918)
16101.0,일반신호 제어,2020-12-31,부산광역시 정관면 예림리 1086,기장군,예림리 대송테크주변,산단로,교차로,2009-10-01,129.075091,35.179928,POINT (129.075091 35.179928)
11207.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서동 681,금정구,구서쌍용예가입구,금샘로,교차로,2010-10-01,129.075091,35.179928,POINT (129.075091 35.179928)
11001.0,전자신호 제어,2020-12-31,부산광역시 금정구 부곡3동 23-1,금정구,금정구청(동래여고),중앙대로,교차로,1998-02-01,129.09336,35.24290697,POINT (129.09336 35.24290697)
11002.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전3동 645-55,금정구,소정교회(소정천삼거리),중앙대로,교차로,2010-10-01,129.0874857,35.22347215,POINT (129.0874857 35.22347215)
11003.0,전자신호 제어,2020-12-31,부산광역시 금정구 부곡동 248-6,금정구,부곡로타리(KCC 부산지점),중앙대로,교차로,2010-10-01,129.0918162,35.23103175,POINT (129.0918162 35.23103175)
11004.0,전자신호 제어,2020-12-31,부산광역시 금정구 부곡동 216-16,금정구,(LG마트)롯데마트 금정점,중앙대로,교차로,2010-10-01,129.092794,35.23921644,POINT (129.092794 35.23921644)
11005.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서1동 84-16,금정구,금정경찰서(구서IC 입구),중앙대로,교차로,2010-10-01,129.0924595,35.24621415,POINT (129.0924595 35.24621415)
11006.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서1동 85-2,금정구,태광산업,중앙대로,교차로,1998-02-01,129.0918297,35.24841019,POINT (129.0918297 35.24841019)
11007.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서2동 194-7,금정구,선경아파트,중앙대로,교차로,2012-10-01,129.0911338,35.25469005,POINT (129.0911338 35.25469005)
11008.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서2동 177-1,금정구,두실역,중앙대로,교차로,1998-02-01,129.0916897,35.25762352,POINT (129.0916897 35.25762352)
11009.0,전자신호 제어,2020-12-31,부산광역시 금정구 남산동 225-34,금정구,국도주유소(탑마트 남산점),중앙대로,교차로,2010-07-01,129.0916854,35.2630318,POINT (129.0916854 35.2630318)
11010.0,전자신호 제어,2020-12-31,부산광역시 금정구 남산동 373-1,금정구,청룡초교,,단일로,1998-02-01,129.0933587,35.27059723,POINT (129.0933587 35.27059723)
11011.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 89-3,금정구,범어사입구,중앙대로,교차로,1998-02-01,129.1033559,35.28563136,POINT (129.1033559 35.28563136)
11012.0,전자신호 제어,2020-12-31,부산광역시 금정구 서2동 280-7,금정구,금정고교,반송로,교차로,1998-02-01,129.1042073,35.21153954,POINT (129.1042073 35.21153954)
11013.0,전자신호 제어,2020-12-31,부산광역시 금정구 서2동 238-1,금정구,금사로타리,반송로,교차로,2010-10-01,129.1085102,35.21378066,POINT (129.1085102 35.21378066)
11014.0,전자신호 제어,2020-12-31,부산광역시 금정구 금사동 108-13,금정구,부산화물터미널(자동차매매단지),반송로,교차로,1998-02-01,129.1117661,35.21494059,POINT (129.1117661 35.21494059)
11015.0,전자신호 제어,2020-12-31,부산광역시 금정구 금사동 109-6,금정구,한일금속,반송로,교차로,1998-02-01,129.113089,35.21529798,POINT (129.113089 35.21529798)
11016.0,전자신호 제어,2020-12-31,부산광역시 금정구 금사동 111-21,금정구,금사덕천탕,반송로,교차로,1998-02-01,129.1158697,35.21623683,POINT (129.1158697 35.21623683)
11017.0,전자신호 제어,2020-12-31,부산광역시 금정구 남산동 47-1,금정구,금강주유소,중앙대로,교차로,1999-01-01,129.0917348,35.26098524,POINT (129.0917348 35.26098524)
11018.0,전자신호 제어,2020-12-31,부산광역시 금정구 남산동 250,금정구,남산주유소(침례병원),중앙대로,교차로,2007-10-01,129.0929719,35.26635526,POINT (129.0929719 35.26635526)
11019.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 810-6,금정구,노포전철후문,중앙대로,교차로,2007-12-01,129.0931848,35.27727797,POINT (129.0931848 35.27727797)
11020.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡4동 386-5,금정구,부곡오시계시장 (부곡생마트직결),,교차로,2001-01-01,129.0891996,35.221032,POINT (129.0891996 35.221032)
11021.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡1동 334-7,금정구,부라더미싱(상업은행과직결),,교차로,2013-02-01,129.0908779,35.22249514,POINT (129.0908779 35.22249514)
11022.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡1동 305-1,금정구,부곡시장(우리약국),,단일로,2004-02-01,129.0919422,35.22568543,POINT (129.0919422 35.22568543)
11057.0,일반신호 제어,2020-12-31,부산광역시 금정구 두구동 1321-7,금정구,공덕초교(두구동입구),중앙대로,교차로,2005-05-01,129.1030173,35.29793814,POINT (129.1030173 35.29793814)
11058.0,전자신호제어,2020-12-31,부산광역시 금정구 장전동 85-36,금정구,금정힐스테이드아파트,,교차로,2018-09-14,129.0815328,35.24005686,POINT (129.0815328 35.24005686)
11059.0,전자신호제어,2020-12-31,부산광역시 금정구 장전동 657-31,금정구,장전초교,,교차로,2018-09-14,129.0831766,35.24056494,POINT (129.0831766 35.24056494)
11063.0,일반신호 제어,2020-12-31,부산광역시 금정구 서1동 542-1248,금정구,서동홍인약국,,단일로,2004-02-01,129.0960653,35.21698585,POINT (129.0960653 35.21698585)
11064.0,일반신호 제어,2020-12-31,부산광역시 금정구 서1동 151-23,금정구,서동초교,,단일로,2003-10-01,129.0984163,35.2186501,POINT (129.0984163 35.2186501)
11066.0,일반신호 제어,2020-12-31,부산광역시 금정구 금사동 407-4,금정구,금사여중,,단일로,2000-07-01,129.1104347,35.22201062,POINT (129.1104347 35.22201062)
11067.0,일반신호 제어,2020-12-31,부산광역시 금정구 서3동 114-12,금정구,금사초교,,단일로,2004-02-01,129.1097344,35.21818619,POINT (129.1097344 35.21818619)
11070.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전3동 542-31,금정구,장전2동사무소 (온천화목타운직결),,교차로,1998-07-01,129.0824601,35.22552733,POINT (129.0824601 35.22552733)
11071.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전2동 519-11,금정구,문영학원,,교차로,2003-05-01,129.0799729,35.22600928,POINT (129.0799729 35.22600928)
11072.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 989-1,금정구,남산고교앞삼거리,,교차로,1996-08-01,129.0845278,35.26691809,POINT (129.0845278 35.26691809)
11073.0,일반신호 제어,2020-12-31,부산광역시 금정구 서3동 141-168,금정구,서곡초교,,교차로,1999-01-01,129.1050707,35.21850833,POINT (129.1050707 35.21850833)
11074.0,일반신호 제어,2020-12-31,부산광역시 금정구 두구동 1262-5,금정구,두구동볕들집,,단일로,1996-08-01,129.1055905,35.30362027,POINT (129.1055905 35.30362027)
11077.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 154-9,금정구,노포전철역버스회차장앞,중앙대로,교차로,1997-03-01,129.093831,35.28281556,POINT (129.093831 35.28281556)
11079.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서1동 267,금정구,구서경보아파트앞,,단일로,1997-04-01,129.0925563,35.25260404,POINT (129.0925563 35.25260404)
11081.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전2동 506-1,금정구,식물원앞,,교차로,1997-09-01,129.0783724,35.22625793,POINT (129.0783724 35.22625793)
11082.0,일반신호 제어,2020-12-31,부산광역시 금정구 금사동 70-16,금정구,금사동삼일금속앞,,교차로,1998-02-01,129.1120349,35.21934586,POINT (129.1120349 35.21934586)
11083.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡3동 78-2,금정구,금정소방서,,교차로,1995-10-01,129.0923842,35.24388027,POINT (129.0923842 35.24388027)
11084.0,일반신호 제어,2020-12-31,부산광역시 금정구 서1동 566-75,금정구,서동 서명초등학교,,교차로,2000-01-01,129.0955957,35.21555691,POINT (129.0955957 35.21555691)
11085.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡3동 65-106,금정구,쌍용아파트주변,,교차로,2000-07-01,129.0900987,35.23977259,POINT (129.0900987 35.23977259)
11086.0,일반신호 제어,2020-12-31,부산광역시 금정구 두구동 301-3,금정구,공덕초교앞,,교차로,2000-11-01,129.1114396,35.29555343,POINT (129.1114396 35.29555343)
11087.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 1000-37,금정구,정원빌라,,단일로,2000-07-01,129.0865128,35.26248352,POINT (129.0865128 35.26248352)
11088.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 산 80-9,금정구,노포동종합버스터미널앞,중앙대로,교차로,2010-08-01,129.0968733,35.28832239,POINT (129.0968733 35.28832239)
11089.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 289-3,금정구,금정경기장(부산컨트리클럽),중앙대로,교차로,2002-06-01,129.0989466,35.29205325,POINT (129.0989466 35.29205325)
11091.0,일반신호 제어,2020-12-31,부산광역시 금정구 서동 304-133,금정구,서동 삼환 아파트,,단일로,2002-09-01,129.0979403,35.21430075,POINT (129.0979403 35.21430075)
11192.0,전자신호 제어,2020-12-31,부산광역시 금정구 부곡동 268-89,금정구,부곡전자랜드,,단일로,2009-06-01,129.0905045,35.22906055,POINT (129.0905045 35.22906055)
11194.0,전자신호 제어,2020-12-31,부산광역시  금정구 부곡동 226-21,금정구,동부증권앞,,단일로,2009-07-01,129.0922765,35.23585898,POINT (129.0922765 35.23585898)
11198.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서동 52-8,금정구,구서IC 진출구,,교차로,2009-12-01,129.1005933,35.25373895,POINT (129.1005933 35.25373895)
11206.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전동 125-13,금정구,대진정보통신고교,,단일로,2009-12-01,129.0828042,35.23982915,POINT (129.0828042 35.23982915)
11207.0,전자신호제어,2020-12-31,부산광역시 구서동 1053,금정구,구서쌍용예가입구,,교차로,2010-10-01,129.075091,35.179928,POINT (129.075091 35.179928)
11211.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전1동 108-11,금정구,장전초교,,단일로,1996-06-01,129.0866,35.241048,POINT (129.0866 35.241048)
11212.0,일반신호 제어,2020-12-31,부산광역시 금정구 서2동 297-512,금정구,서2동사무소 앞,,단일로,1997-05-01,129.1045957,35.21264469,POINT (129.1045957 35.21264469)
11213.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전1동 232-9,금정구,장전현대볼링센터,,단일로,2006-04-01,129.0863511,35.23557887,POINT (129.0863511 35.23557887)
11214.0,일반신호 제어,2020-12-31,부산광역시 금정구 서동 산73-2,금정구,금정여고뒤 삼거리,,교차로,2005-10-01,129.0998841,35.22079105,POINT (129.0998841 35.22079105)
11216.0,일반신호 제어,2020-12-31,부산광역시 금정구 회동동 554-1,금정구,회동 석대 도시첨단산업단지,,,2013-10-01,129.1276222,35.23210018,POINT (129.1276222 35.23210018)
